原始链接,评论用户,头像,等级,评论时间,评论内容,评论点赞数,评论回复数,评论类型
https://www.bilibili.com/bangumi/play/ep261461,拂晓初月,https://i0.hdslb.com/bfs/face/77983666978f5d768b38bf60154d7da40bf42bc5.jpg,6,2019-01-28 22:46:25,哲学部分好难听懂啊……,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,左手一只集右手一只涯,https://i0.hdslb.com/bfs/face/5535a6e510c1d67ab67bcdeab07c4dd53e60dee4.jpg,6,2019-01-28 22:47:30,团团球！！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,恐怖之不可描述,https://i0.hdslb.com/bfs/face/7608f23912f7c88dcd6b4e916071c619d130850a.jpg,6,2019-01-28 22:47:58,英特纳雄耐尔就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,三只硕鼠,http://i0.hdslb.com/bfs/face/aa04283721127e9c3fdce4039d4f491f7aa3b183.jpg,6,2019-01-28 22:48:14,因特耐雄纳尔，就一定要实现,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,鹅司烩咩八,https://i2.hdslb.com/bfs/face/71c39742879967b6d8d9f0ed95140d9d9ca1a111.jpg,5,2019-01-28 22:49:42,捕捉大师球！！！！！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,查无此人zero,https://i0.hdslb.com/bfs/face/ebc5b63c538cb94e6b484d870338a5f3808ac151.jpg,5,2019-01-28 22:50:44,回复 @over浮零 :起来，全世界受苦的人民,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,季问旋,https://i2.hdslb.com/bfs/face/93bc4722fbbcfc5d92b61ff0d81c05b005e020e2.jpg,6,2019-01-28 22:52:40,唱这个真的不犯法吗（逃,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,景约临,http://i1.hdslb.com/bfs/face/4ff704b1f3cf63f19659351c19ff5bfe934873ec.jpg,6,2019-01-28 22:52:42,英特纳雄奈尔就一定会实现,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,仁淀淀淀,https://i2.hdslb.com/bfs/face/07e15e245101e4ce65fda8e0430259d9fa8522be.jpg,5,2019-01-28 22:52:43,乌拉,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,慢慢闲者,https://i0.hdslb.com/bfs/face/68c87b83a9643d9dcf8496f8f676dfdf2b74d8ed.jpg,6,2019-01-28 22:53:20,强烈要求在CCTV14 少儿频道播放,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,树叶都落了,http://i2.hdslb.com/bfs/face/01b632cd28aff4064e7ab7e427414b406b9645b2.jpg,6,2019-01-28 22:55:56,捕捉皮皮团,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,飞不起来的山海,https://i2.hdslb.com/bfs/face/ee0c2199db2871c4661159983a87f6f26bdfffdc.jpg,5,2019-01-28 22:56:31,"国际歌
╭——————╮🔴
&lt; ·))) 5
╰——————╯",0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,有幸存活--Survivor,https://i2.hdslb.com/bfs/face/95182234d52434f8a38bcdc57995f76b57c1f333.jpg,6,2019-01-28 22:56:46,"起来 饥寒交迫的奴隶
起来 全世界受苦的人
满腔的热血已经沸腾
要为真理而斗争
旧世界打个落花流水
奴 隶们起来 起来
不要说我们一无所有
我们要做天下的主人
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
从来就没有什麽救世主
也不靠神仙皇帝
要创造人类的幸福
全靠我们自己
我们要夺回劳动果实
让思想冲破牢笼
快把那炉火烧得通红
趁热打铁才能成功
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
最可恨那些毒蛇猛兽
吃尽了我们的血肉
一旦把他们消灭干净
鲜红的太阳照遍全球
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
英特纳雄耐尔
就一定要实现！",0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,图卢兹公爵,https://i2.hdslb.com/bfs/face/af22581e42d6f58d967d86e664337157caee5efe.jpg,6,2019-01-28 22:57:32,要为真理而斗争！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,班普将军参上,http://i0.hdslb.com/bfs/face/member/noface.jpg,3,2019-01-28 23:00:09,这剧在豆瓣被黑的不忍直视，发现只要有政治导向正确的剧都会被豆瓣精英吐口水,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,沙沙雕雕就是我,http://i1.hdslb.com/bfs/face/e915e2a101e8f011408d411f1a2ced0e1f454c00.jpg,5,2019-01-28 23:00:45,回复 @经天纬地奇男子 :满腔的热血已经沸腾,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,一般路过老矿工,https://i1.hdslb.com/bfs/face/40374482bba91ae371ce685049800462a9429c81.jpg,6,2019-01-28 23:01:16,乌拉！无产阶级万岁，世界人民万岁，工农万岁，马克思列宁万岁！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,一个平常的名字,http://i0.hdslb.com/bfs/face/fd815de2284d95235625449ffb0b52555e5ce70d.jpg,5,2019-01-28 23:01:23,这是最后的斗争，团结起来到明天！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,一个平常的名字,http://i0.hdslb.com/bfs/face/fd815de2284d95235625449ffb0b52555e5ce70d.jpg,5,2019-01-28 23:01:45,英特纳雄耐尔就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,赛里昂,https://i0.hdslb.com/bfs/face/e55789e31f261f0c4e3afc42fc23e45e75a9dd84.jpg,6,2019-01-28 23:01:49,回复 @某科学的神净里幻 :英特纳雄耐尔 就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,沙沙雕雕就是我,http://i1.hdslb.com/bfs/face/e915e2a101e8f011408d411f1a2ced0e1f454c00.jpg,5,2019-01-28 23:02:21,回复 @誰偷走了我的节操 :旧世界打的落花流水,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,百里晓寒,https://i1.hdslb.com/bfs/face/26f7778a48f2dd6055dca010d2c0fbd5523c7298.jpg,5,2019-01-28 23:13:27,不，这不严肃，会进监狱的（友军加滑稽双重护体）[洛天依_滑稽][洛天依_滑稽],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,盒子松Jerry,https://i2.hdslb.com/bfs/face/b36bba6afb2b65da5db18ea97375fd10d7697cf5.jpg,6,2019-01-28 23:13:29,从来都没有什么救世主,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,为什么是晓,https://i2.hdslb.com/bfs/face/54de00dceb30089bb0caf09b822626d13751975f.jpg,6,2019-01-28 23:14:10,不得了[小电视_赞],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,账号已注销,http://i0.hdslb.com/bfs/face/member/noface.jpg,0,2019-01-28 23:15:35,意识形态工作是不是进行得太急了?,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,A春滋,https://i0.hdslb.com/bfs/face/3ed47562e4712baef1f3930c045b3630b2b4f0cd.jpg,5,2019-01-28 23:16:20,团团,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,花水烟云,http://i2.hdslb.com/bfs/face/74a090281cfdb0261b3e6f8c8806213ed1fe6453.jpg,5,2019-01-28 23:17:25,官方团团😘😘😘😘,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,阿达西阿尔兰斯,https://i1.hdslb.com/bfs/face/65b2968d3795d7df2195529cc81391b388fef140.jpg,6,2019-01-28 23:17:42,大师球,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,晨曦皓月,https://i2.hdslb.com/bfs/face/27e47370b37b415f3c80df5c1a830b830aef67f5.jpg,6,2019-01-28 23:23:06,英特纳雄耐尔，就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,阿库娅眷恋的琪露诺,http://i2.hdslb.com/bfs/face/f8c5f3324eba704701c9bab06b450c08f22bf051.jpg,5,2019-01-28 23:26:32,从来就没有什么救世主（指……）,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Jayonair,https://i0.hdslb.com/bfs/face/219924ef5335df114e8551ce6be166b2b5539291.jpg,6,2019-01-28 23:26:49,多看看马恩全集，少讲些空话,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,第五面壁者张局座,https://i0.hdslb.com/bfs/face/ff43046839dffe24588ab23b6f77e087dbfc1616.jpg,5,2019-01-28 23:27:46,满腔的热血已经沸腾！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,郤成子缺,http://i0.hdslb.com/bfs/face/834cb285400440da105f07df81ef655a0ab785f1.jpg,5,2019-01-28 23:29:50,从来就没有什么救世主，也不靠神仙皇帝,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,盗版白衣_,http://i2.hdslb.com/bfs/face/9343e00941859db1c53e9c6ee34b14902751fd31.jpg,5,2019-01-28 23:30:03,英特纳雄维尔！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,千行walways,https://i0.hdslb.com/bfs/baselabs/49a21235234457252706274edbddda5507bcfbf6.jpg,6,2019-01-28 23:30:24,抱抱,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,酱爆灬,http://i2.hdslb.com/bfs/face/f6e05a36dd134d9df3903f63acf0357c93bbb63e.jpg,4,2019-01-28 23:33:14,从来就没有什么救世主！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,名字能随便么,https://i0.hdslb.com/bfs/face/a0e499ddf065ecb64048e5949e08545f3aee5e50.jpg,6,2019-01-28 23:33:24,我的妈呀,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,榉枫-AKISETSU,https://i2.hdslb.com/bfs/face/054a1bca11ac385fb07ba75b6e81fd8b605332f6.jpg,6,2019-01-28 23:34:45,回复 @经天纬地奇男子 :满腔的热血已经沸腾,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,胡维泽,http://i1.hdslb.com/bfs/face/3876e096abe2e7fa3764e04c944a01774c85bec9.jpg,5,2019-01-28 23:35:20,起来饥寒交迫的奴隶,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Kiririno酱,http://i1.hdslb.com/bfs/face/055cba3958102edd5c8f9d0c670b78c8c83d87c8.jpg,5,2019-01-28 23:38:20,捕捉,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,广东人口粮,http://i1.hdslb.com/bfs/face/6728a8c90b0082ef0d371e3b35ef0bdc11b5f7f5.jpg,6,2019-01-28 23:38:58,从来就没有什么救世主，也不靠什么神仙皇帝,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,画不成伤心的少年金,http://i1.hdslb.com/bfs/face/e8e51196374df57a9f3fb28cd482bd6541ed4f80.jpg,5,2019-01-28 23:40:26,捕捉团团,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Mion-1088,https://i2.hdslb.com/bfs/face/570d58b0021cde923d03d6685d418a2d45680f43.jpg,5,2019-01-28 23:40:52,不要说我们一无所有，我们要世界的主人！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,等来年秋风起丶,https://i1.hdslb.com/bfs/face/a62a1fac91ca83c0067157939d6a74eeb4dc8689.jpg,6,2019-01-28 23:42:58,超级大师球,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,丿云之彼端丶,http://i1.hdslb.com/bfs/face/80c85255e98f68964d0d3b25133e98e98b53f450.jpg,5,2019-01-28 23:45:06,官方捕捉Σ( ￣□￣||)&lt;,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,猫色鼠啊,http://i1.hdslb.com/bfs/face/bdf0d52e627d909b0ef021ebc1f9bf4c6db63525.jpg,6,2019-01-28 23:46:37,英特纳雄耐尔，就一定要实现！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,当-染,https://i1.hdslb.com/bfs/face/7622fe500d64cac1ba2b7311a25ef904d2311551.jpg,5,2019-01-28 23:48:28,b站也有成主流媒体的一天啊，吃瓜(=・ω・=),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Mori_末日苏霄,https://i0.hdslb.com/bfs/face/52623799649b6f8fad0ae082b9090a964da4474e.jpg,6,2019-01-28 23:51:39,团团这么烂的制作你看得下去吗。。。,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,今天也要打起精神,https://i2.hdslb.com/bfs/face/5ec4776a2afbc16cc3329ace619dca7917859c8a.jpg,6,2019-01-28 23:52:15,说实话，这个画风一时2D一时3D真的太影响观看了，希望官方能做得更好,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Valiumia,https://i1.hdslb.com/bfs/face/30e772b9d73d4f517b06bd7ddb2c6196bf23de75.jpg,5,2019-01-28 23:53:48,大师球！！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,神样人间,http://i1.hdslb.com/bfs/face/e7bb3f418897123a7d50574751b56f7b31297ffa.jpg,5,2019-01-28 23:54:08,起来，不愿做奴隶的人们！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,丨相機左輪丨,http://i1.hdslb.com/bfs/face/b535bc5872f1f87e9f61d1f620bf4f2b62302371.jpg,6,2019-01-28 23:54:55,一起！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,普费雷克,https://i2.hdslb.com/bfs/face/3b9c7fc7032ed8473c117d6f9e2d70689609ae9d.jpg,6,2019-01-28 23:55:05,祖国部门球！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,丨相機左輪丨,http://i1.hdslb.com/bfs/face/b535bc5872f1f87e9f61d1f620bf4f2b62302371.jpg,6,2019-01-28 23:55:28,英特耐雄纳尔就一定要实现！！！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,萌新定风波,http://i2.hdslb.com/bfs/face/c499c5f58291641ce2330641468f1cbfb76d3761.jpg,5,2019-01-28 23:55:32,跪求国际歌,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,雍懒Yonglan,http://i2.hdslb.com/bfs/face/3aee36e1bcc32309a0ca429bfa2dfa174e049aa7.jpg,6,2019-01-28 23:56:10,捞一把,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,特摄赢了,https://i0.hdslb.com/bfs/face/b70b86ec1708e2758138b4253eee663cdbf85e18.jpg,5,2019-01-28 23:56:11,这是最后的斗争，团结起来到明天！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,哈利洛夫中将,https://i0.hdslb.com/bfs/face/350dc87bbbcbcf7bab8a3f9560aada752cdf66ec.jpg,6,2019-01-28 23:57:09,从来就没有什么救世主！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,账号已注销,https://i0.hdslb.com/bfs/face/member/noface.jpg,0,2019-01-28 23:57:27,英特纳雄耐尔就一定要实现ε=ε=(ノ≧∇≦)ノ,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,鸢然彩,https://i0.hdslb.com/bfs/face/8c9233a3b884eb3a5dbe22bf731f34e2fe9f94bd.jpg,6,2019-01-29 00:04:37,看见这个必须点赞,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,考古开发商,https://i0.hdslb.com/bfs/face/04a67beac6823f21ffbecd9028f639975c948624.jpg,5,2019-01-29 00:05:19,就知道有你,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,考古开发商,https://i0.hdslb.com/bfs/face/04a67beac6823f21ffbecd9028f639975c948624.jpg,5,2019-01-29 00:07:23,"起来 饥寒交迫的奴隶 起来 全世界受苦的人

满腔的热血已经沸腾 要为真理而斗争

旧世界打个落花流水 奴隶们起来 起来

不要说我们一无所有 我们要做天下的主人

这是最后的斗争团结起来到明天

英特纳雄耐尔就一定要实现

这是最后的斗争团结起来到明天

英特纳雄耐尔就一定要实现

从来就没有什麽救世主 也不靠神仙皇帝

要创造人类的幸福 全靠我们自己

我们要夺回劳动果实 让思想冲破牢笼

快把那炉火烧得通红 趁热打铁才能成功

这是最后的斗争团结起来到明天

英特纳雄耐尔就一定要实现

这是最后的斗争团结起来到明天

英特纳雄耐尔就一定要实现

最可恨那些毒蛇猛兽吃尽了我们的血肉

一旦把他们消灭乾净鲜红的太阳照遍全球

这是最后的斗争团结起来到明天

英特纳雄耐尔就一定要实现

这是最后的斗争团结起来到明天

英特纳雄耐尔就一定要实现

英特纳雄耐尔就一定要实现",0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,宫崎英giao,http://i2.hdslb.com/bfs/face/bffc77eee35d07a879249ec2b45f8928cd95a699.jpg,5,2019-01-29 00:08:41,团结起来到明天,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,小贤愚,http://i0.hdslb.com/bfs/face/member/noface.jpg,6,2019-01-29 00:10:21,回复 @over浮零 :起来！全世界受苦的人！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Eureka_W,http://i0.hdslb.com/bfs/face/a6a357e2abaa9c12a203ff3466c231b845c44503.jpg,6,2019-01-29 00:11:41,团结起来到明天～,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,轰鸣的黄昏,https://i0.hdslb.com/bfs/face/0983fb2693b0ce24f9ff1b0528eead1c1d301dd9.jpg,5,2019-01-29 00:11:53,因特纳雄奈尔就一定要实现,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,林木栀梓,https://i2.hdslb.com/bfs/face/96c13472ebc87fa3b9846fcf13fd8c8f944d2506.jpg,6,2019-01-29 00:12:11,皮皮团！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,波橘云诡,https://i2.hdslb.com/bfs/face/cf77e17689214b9331004ef392c57a3de111cf30.jpg,5,2019-01-29 00:12:51,大师球,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,比禾比和,https://i1.hdslb.com/bfs/face/f8aa83b72d936b258d0fd28f00c85b04938a43d9.jpg,5,2019-01-29 00:18:19,"起来 饥寒交迫的奴隶
起来 全世界受苦的人
满腔的热血已经沸腾
要为真理而斗争
旧世界打个落花流水
奴 隶们起来 起来
不要说我们一无所有
我们要做天下的主人
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
从来就没有什麽救世主
也不靠神仙皇帝
要创造人类的幸福
全靠我们自己
我们要夺回劳动果实
让思想冲破牢笼
快把那炉火烧得通红
趁热打铁才能成功
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
最可恨那些毒蛇猛兽
吃尽了我们的血肉
一旦把他们消灭干净
鲜红的太阳照遍全球
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
这是最后的斗争
团结起来到明天
英特纳雄耐尔
就一定要实现
英特纳雄耐尔
就一定要实现",0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,遐想之外,https://i0.hdslb.com/bfs/face/5e04bbf62b7e6d99763978dade6bb586c3e05319.jpg,6,2019-01-29 00:20:00,牛皮,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,pow_e_x,https://i1.hdslb.com/bfs/face/182d0ae75d15a1064bcc87eb8d37203afdbff036.jpg,6,2019-01-29 00:21:29,大师球!!,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,社会兴人才,https://i0.hdslb.com/bfs/face/256452448e86ba97b2949fd1f011f7be4f0f5a59.jpg,5,2019-01-29 00:25:48,英特那雄纳尔一定会实现,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,殒烁OvO,https://i0.hdslb.com/bfs/face/d80dbdba7910825f5f9e519bb16e42be68327c45.jpg,5,2019-01-29 00:28:34,满腔的热血已经沸腾！要为真理而斗争！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,azjack123,https://i2.hdslb.com/bfs/face/d918bdfdaabdf5029b4a71e5c7d85520ccb7a790.jpg,6,2019-01-29 00:35:33,"自由共和国的联盟牢不可破～
哦，对不起
起来，饥寒交迫的奴隶
起来，全世界受苦的人",1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,潮留美海みうな,https://i1.hdslb.com/bfs/face/08dde5a54a3130d1299fa51ad3c3a24ec3f9d704.jpg,6,2019-01-29 00:35:40,捕捉团团！(｀・ω・´),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,o0雷欧0o,http://i0.hdslb.com/bfs/face/b8357e17f3ea0a07d89a479de24b0d25a87b46d5.jpg,5,2019-01-29 00:36:35,巴黎公社那一集应该有,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,SUHU仔,https://i0.hdslb.com/bfs/face/d077274371afc80c8ede5c1136b5512e1ba6cd3d.jpg,6,2019-01-29 00:49:24,是…是您…共青球！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,大傻敢死队,http://i0.hdslb.com/bfs/face/83fbe9d418d9bc93f40272cac6bdd2fdc7c1386c.jpg,5,2019-01-29 00:56:06,把国际歌全文唱出来啊,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,想吃甜点啊,https://i1.hdslb.com/bfs/face/3ed23b6f959213b86f1d7f9d03b3e8792cb13358.jpg,6,2019-01-29 00:59:09,催更，还有没有其他领导人视频看啊，只有周总理的实在不够看啊。,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,小厨七七,https://i0.hdslb.com/bfs/face/member/noface.jpg,4,2019-01-29 01:00:26,团团？！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,游牧之星,http://i0.hdslb.com/bfs/face/ab1085192038dad3c59ce0dab1e00f8dda593fab.jpg,5,2019-01-29 01:16:39,捕捉，捕捉。。。好像捕捉不到了，团团管够吗？(=・ω・=),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,林立哲の阿誠電台,https://i2.hdslb.com/bfs/face/499962d0ab0dd2d2ed08d98a778f3c8bfac9fca8.jpg,5,2019-01-29 01:18:24,"起来饥寒交迫的人
起来全世界受苦的人
满腔的热血已经沸腾
要为真理而斗争",0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,SPEE巡星,https://i0.hdslb.com/bfs/face/456c081019abfc142f58be01a332dcd3c3fef728.jpg,6,2019-01-29 01:22:45,同学们大家起来,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Anzena,https://i2.hdslb.com/bfs/face/67ab6286c1e74f87d712409c3a7c60f40ce61019.jpg,6,2019-01-29 01:26:12,起来饥寒交迫的奴隶！起来全世界受苦的人！满腔的热血已经沸腾！要为真理而斗争！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,金色毛茸茸,https://i0.hdslb.com/bfs/face/7571edb0cc47b63039d50c4d80960988dfaf1d83.jpg,5,2019-01-29 01:49:03,@共青团中央,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,泡椒鱼子酱,http://i0.hdslb.com/bfs/face/a4332f35158a08974b3f94e3de7bb4abe0dbed7f.jpg,6,2019-01-29 01:51:50,团团能给制作组拨一下经费吗,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Memory丶仲子,https://i0.hdslb.com/bfs/face/d990e5eba16e6d5238d078255e00df61478d5237.jpg,6,2019-01-29 01:59:49,皮官方,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,维他柠檬快乐茶,http://i2.hdslb.com/bfs/face/f7f203d59c1736214b589b840ac01bd4d23eeb94.jpg,5,2019-01-29 02:11:31,大师球,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,秤辰晨橙,http://i1.hdslb.com/bfs/face/1fbe84e7f933048450559beb80b4834723c65b3c.jpg,5,2019-01-29 02:16:25,亲亲团团,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,叁仲八禾,https://i2.hdslb.com/bfs/face/8273b369839daea6d0ed41915bbbb8123d22ad42.jpg,6,2019-01-29 03:09:38,期待越大，失望越大。,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,妮妮妮咂,http://i0.hdslb.com/bfs/face/a62e95df75bb1973ae204e4029abc311eb72d902.jpg,5,2019-01-29 03:46:05,捕捉,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,GarfAlbert,http://i0.hdslb.com/bfs/face/a25c1dc78d7f010388a90a57bb86234a240bfc15.jpg,6,2019-01-29 03:47:34,起来，地球上的受难者！起来，饥肠辘辘的苦役！(指生活在墙内受压迫的无产者们!:)真理如火山的滚滚熔岩，无法阻挡地爆发喷涌，把压迫者肃清得落花流水，奴隶们，起来起来！(不要等待，真理就是现在实现!:)不要说我们没有任何地位，一切都将被我们打倒，人民，听那战斗号角，前往最后的斗争，英特纳雄耐尔，实现人类的正义，人民，听那战斗号角，前往最后的斗争，英特纳雄耐尔，实现人类的正义，至善救主从来不存在，神明，凯撒和保民官皆是虚妄，要使我们从苦难中得救，就全靠我们自己！(不要相信反动者虚伪的谎言!:)穷人的权利只是空谈，富人的义务更是胡言，人们认为我们是奴隶，不堪一击，这样的侮辱再也不可忍受，人民，听那战斗号角，前往最后的斗争，英特纳雄耐尔，实现人类的正义，人民，听那战斗号角，前往最后的斗争，英特纳雄耐尔，实现人类的正义，无论在城市还是乡村，工人们，我们是最强大的党，将有闲阶级赶走，世界必须属于我们，我们的血肉将不再被乌鸦贪饮，将不再被凶猛的秃鹰撕咬，一旦把它们消灭干净，太阳将永放光芒！(从国家矿山，到辽阔的海洋，或是工人车间，人们在盼望!我们是最强大的党!:)人民，听那战斗号角，前往最后的斗争，英特纳雄耐尔，实现人类的正义，人民，听那战斗号角，前往最后的斗争，英特纳雄耐尔，实现人类的正义。(最后的武装斗争即将开始，同志们冲啊!),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,黑白烧成灰灰灰,https://i0.hdslb.com/bfs/face/7cb90d81445c6df0f762398f8ff12f0024fe2d47.jpg,6,2019-01-29 04:16:11,捕捉，团团球,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,老实人老实,https://i2.hdslb.com/bfs/face/8eea8fae6c5f9275e3922da03750e915fc36281c.jpg,5,2019-01-29 04:38:19,大师球捕捉,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,赛诺推晏某present-,https://i1.hdslb.com/bfs/face/6007f8c5a469025c074249027a23011873d1e133.jpg,5,2019-01-29 04:56:43,啦啦啦～好哒，唱完了,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,我弄个名字,http://i2.hdslb.com/bfs/face/9cd7c42dfa97f92c5f3e8021b598a31e718345b0.jpg,5,2019-01-29 06:26:59,国王球捕捉。,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,懵圈的小白,https://i2.hdslb.com/bfs/face/fb79103e8b33547023e2010030b6889bba2b49bf.jpg,5,2019-01-29 06:39:17,去吧团团求,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,唐吉诃德牛虻,https://i2.hdslb.com/bfs/face/faacdd6a3a6628d4e7b96251733f5c420fb0268b.jpg,5,2019-01-29 06:54:25,起来饥寒交迫的奴隶,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,唐吉诃德牛虻,https://i2.hdslb.com/bfs/face/faacdd6a3a6628d4e7b96251733f5c420fb0268b.jpg,5,2019-01-29 06:54:58,满腔的热血已经沸腾,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,한광성동지,http://i2.hdslb.com/bfs/face/b7718a8ffdcf06352cb334a10fe2b94ae1ebe270.jpg,5,2019-01-29 07:03:51,供港食品,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Q-声,https://i1.hdslb.com/bfs/face/ec76e9e4f9e36449a6f844501209f535b921c95a.jpg,5,2019-01-29 07:06:18,团团！,0,0,子评论
